部門名,カテゴリ名,サブカテゴリ名,商品コード,商品名漢字,商品名カナ,規格,棚割名,通路番号
クイックフーズ,副食素材缶詰,素材缶詰,'4549414617290,ＴＶＢＰかつお油漬,TVBPｶﾂｵｱﾌﾞﾗﾂﾞｹ,７０ｇＸ３缶,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4549741727167,ＴＶＧＥ有機コーン,TVGEｽｲｰﾄｺｰﾝ,１５０ｇ,【GMS】オーガニック　２本,5
クイックフーズ,副食素材缶詰,素材缶詰,'4549741772815,ＴＶＢＰスィートコーン,TVBPｽｨｰﾄｺｰﾝ,１８０ｇＸ３缶,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4549741889131,ＴＶＢＰスイートコーン,TVBPｽｲｰﾄｺｰﾝ,１８０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4582152499285,ブラックオリーブ種ぬき,ﾌﾞﾗﾂｸｵﾘｰﾌﾞﾀﾈﾇｷ,３５０ｇ,【GMS】パスタ７本　駅前・釧路,14
クイックフーズ,副食素材缶詰,素材缶詰,'4582152499292,グリーンオリーブ種ぬき,ｸﾞﾘｰﾝｵﾘｰﾌﾞﾀﾈﾇｷ,３５０ｇ,【GMS】パスタ７本　駅前・釧路,14
クイックフーズ,副食素材缶詰,素材缶詰,'4901133884894,ライトツナ　食塩オイル無添加,ﾗｲﾄﾂﾅ ﾑﾃﾝｶ,２１０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901401077232,ＳＳクリームコーン,SSｸﾘｰﾑｺｰﾝ,４２５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901401201156,新　赤貝味付,ｼﾝ ｱｶｶﾞｲｱｼﾞﾂｹ,６５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901504010259,アスパラガス,ｱｽﾊﾟﾗｶﾞｽ,２５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901504110430,自然甘ホールコーン,ﾎｰﾙｺｰﾝ,Ｃ７,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901577046858,ＳＣ１０種ミックス,SC10ｼｭﾐｯｸｽ,４０ｇ,【GMS】マヨドレ５本７段,9
クイックフーズ,副食素材缶詰,素材缶詰,'4901577068560,サラダクラブブラックオリーブ,ﾌﾞﾗｯｸｵﾘｰﾌﾞ,２５ｇ,【GMS】マヨドレ５本７段,9
クイックフーズ,副食素材缶詰,素材缶詰,'4901577069505,ＳＣ北海道コーンホール,SCｺｰﾝﾎｰﾙ,５０ｇ,【GMS】マヨドレ５本７段,9
クイックフーズ,副食素材缶詰,素材缶詰,'4901577069512,ＳＣ北海道コーンホール,SCｺｰﾝﾎｰﾙ,１００ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901577073120,ＳＣ北海道大豆,SCﾎｯｶｲﾄﾞｳﾀﾞｲｽﾞ,６０ｇ,【GMS】マヨドレ５本７段,9
クイックフーズ,副食素材缶詰,素材缶詰,'4901577148217,サラダクラブマッシュルーム,SCﾏﾂｼﾕﾙ-ﾑ,９０ｇ,【GMS】マヨドレ５本７段,9
クイックフーズ,副食素材缶詰,素材缶詰,'4901577211768,サラダクラブ鶉の卵水煮,ｳｽﾞﾗﾉﾀﾏｺﾞﾐｽﾞﾆ,６個,【GMS】マヨドレ５本７段,9
クイックフーズ,副食素材缶詰,素材缶詰,'4901577337390,サラダクラブミックスビーンズ,SCﾐｯｸｽﾋﾞｰﾝｽﾞ,５０ｇ,【GMS】マヨドレ５本７段,9
クイックフーズ,副食素材缶詰,素材缶詰,'4901605451531,ヤングコーンカット,ﾔﾝｸﾞｺｰﾝｶｯﾄ,９０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901901003076,ノルウェー産さばみそ煮,ﾉﾙｳｴｰｻﾝｻﾊﾞﾐｿﾆ,２００ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901901006060,ノルウェー産さば煮付,ﾉﾙｳｪｰｻﾊﾞﾆﾂｹ,２００ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901901029946,北海道のいわし味付,ﾎｯｶｲﾄﾞｳﾉｲﾜｼｱｼﾞﾂｹ,１５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901901029953,北海道のいわしみそ煮,ﾎｯｶｲﾄﾞｳﾉｲﾜｼﾐｿﾆ,１５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901901032274,ほたて貝柱水煮６５ｇ,ﾎﾀﾃｶｲﾊﾞｼﾗﾐｽﾞﾆ,６５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901901033073,マルハまぐろフレーク,ﾏﾙﾊﾏｸﾞﾛﾌﾚｰｸ,１４５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4901901127567,北海道のいわし水煮,ﾎｯｶｲﾄﾞｳﾉｲﾜｼﾐｽﾞﾆ,１５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902150123256,帆立フレーク,ﾎﾀﾃﾌﾚｰｸ,７０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902165214505,あさり水煮,ｱｻﾘﾐｽﾞﾆ,１３０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902204423141,デルモンテホールコーンはじけ,ﾃﾞﾙﾓﾝﾃﾎｰﾙｺｰﾝﾊ,３８０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560000505,シーチキンファンシー,ｼｰﾁｷﾝﾌｧﾝｼｰ,１４０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560002004,まぐろと天然水のシーチキン純,ｼｰﾁｷﾝｼﾞｭﾝ 3ｶﾝ,７０ｇ３缶,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560002011,素材そのままＬフレークＳＰ４,ｿｻﾞｲLﾌﾚｰｸSP4,７０ｇ＊４,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560013567,Ｓｍｉｌｅささみフレーク水煮,Smileｻｻﾐﾐｽﾞﾆ,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560013598,Ｓｍｉｌｅオイル不使用Ｍ３袋,SmileｵｲﾙﾌｼﾖｳM3ﾌｸﾛ,５０ｇ＊３,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560015011,シーチキンＬ,ｼｰﾁｷﾝｴﾙ,１４０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560015028,シーチキンＬ,ｼｰﾁｷﾝL 2ｶﾝ,１４０ｇ２缶,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560015158,シーチキンＮｅｗＬフレーク,ｼｰﾁｷﾝｴﾙﾌﾚｰｸ,７０ｇＸ４,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560015165,シーチキンＮｅｗマイルド,ｼｰﾁｷﾝﾏｲﾙﾄﾞ,７０ｇＸ４,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560015233,素材そのままマイルド４缶,ｿｻﾞｲﾆｭｰﾏｲﾙﾄﾞ,７０ｇＸ４,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560015530,オイル不使用シーチキンＬ,ｵｲﾙﾌｼﾖｳｼｰﾁｷﾝ,１４０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560015592,食塩不使用マイルドＳＰ３,ｼｮｸｴﾝﾌｼﾖｳM,７０ｇ＊３,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022033,オイルフシヨウマイルドＳＰ４,ｵｲﾙﾌｼﾖｳMSP4,７０ｇ＊４,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022118,ＳｍｉｌｅマイルドＭＳＣ,SmileﾏｲﾙﾄﾞMSC,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022125,シーチキンマイルドチャンク,ｼｰﾁｷﾝMﾁｬﾝｸ,１４０Ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022217,Ｓｍｉｌｅオイル不使用マイル,Smileｵｲﾙﾌｼﾖｳ,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022224,Ｓｍｉｌｅ水煮Ｌフレーク,SmileﾐｽﾞﾆLﾌﾚｰｸ,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022248,ＳｍｉｌｅＬフレーク,SmileLﾌﾚｰｸ,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022255,ＳｍｉｌｅオリーブＬフレーク,SmileｵﾘｰﾌﾞLﾌﾚｰｸ,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022262,Ｓｍｉｌｅマイルドコーン入り,Smileﾏｲﾙﾄﾞｺｰﾝｲﾘ,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022279,Ｓｍｉｌｅマイルド,Smileﾏｲﾙﾄﾞ,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022309,Ｓｍｉｌｅ水煮Ｌフレーク３袋,SmileﾐｽﾞﾆLﾌﾚｰｸ3ﾌｸﾛ,５０ｇ＊３,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022316,ＳｍｉｌｅＬフレーク３袋,SmileLﾌﾚｰｸ3ﾌｸﾛ,５０ｇ＊３,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022323,Ｓｍｉｌｅマイルド３袋,Smileﾏｲﾙﾄﾞ3ﾌｸﾛ,５０ｇ＊３,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022347,Ｓｍｉｌｅ純,Smileｼﾞｭﾝ,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022644,シーチキンＥｖｅｒｙ,ｼｰﾁｷﾝEvery,７０Ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560022675,Ｏ不使用シーチキンＥｖｅｒｙ,OﾌｼﾖｳEvery,７０Ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560062770,ＨＣシャキッとコーン,HCｼｬｷｯﾄｺｰﾝ,５５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560062794,ＨＣサラダビーンズ５,HCｻﾗﾀﾞﾋﾞｰﾝｽﾞ5,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560062800,ＨＣぎんなん,HCｷﾞﾝﾅﾝ,３０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560062817,ＨＣヤングコーン,HCﾔﾝｸﾞｺｰﾝ,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560062824,ＨＣマッシュルームスライス国,HCﾏｯｼｭﾙｰﾑｽﾗｲｽｺｸｻﾝ,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560062831,ＨＣ煮込みうずらの卵国産,HCﾆｺﾐｳｽﾞﾗﾉﾀﾏｺﾞｺｸｻﾝ,７コ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560062848,ＨＣうずらの卵国産,HCｳｽﾞﾗﾉﾀﾏｺﾞｺｸｻﾝ,８コ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560062855,ＨＣとりささみ国産,HCﾄﾘｻｻﾐｺｸｻﾝ,４０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560062862,ＨＣシャキッと大豆国産,HCｼｬｷｯﾄﾀﾞｲｽﾞｺｸｻﾝ,６０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560062879,ＨＣひじき（国産）,HCﾋｼﾞｷｺｸｻﾝ,６５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560062909,ＨＣマッシュルームスライス,HCﾏｯｼｭﾙｰﾑｽﾗｲｽ,５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560210102,ハゴロモ　グリンピース,ﾊｺﾞﾛﾓｸﾞﾘﾝﾋﾟｽ,８５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560211611,はごろも赤飯用あずき,ｾｷﾊﾝﾖｳｱｽﾞｷ,２２５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560219716,はごろもミックスビーンズ,ﾊｺﾞﾛﾓﾐｯｸｽﾋﾞｰﾝｽﾞ,１２０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560226066,シャキッとコーン１９０ｇ,ﾊｺﾞﾛﾓｼｬｷｯﾄｺｰﾝ,１９０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560226073,はごろもシャキッとコーン３Ｐ,ﾊｺﾞﾛﾓｼﾔｷﾂﾄｺﾝ3,１９０ｇｘ３缶,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560226080,はごろも　シャキッとコーン,ﾊｺﾞﾛﾓｼﾔｷﾂﾄｺﾝ,８５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560226165,シャキッとコーンＳＰ３,ｼｬｷｯﾄｺｰﾝSP3,６５ｇ＊３,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560226202,シャキッとコーン　　６５ｇ,ｼｬｷｯﾄｺｰﾝ,６５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560226356,はごろもシャキッと大豆,ﾊｺﾞﾛﾓｼｬｷｯﾄﾀﾞｲｽﾞ,１２０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560233125,しっとりひじき,ｼｯﾄﾘﾋｼﾞｷ,１１０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902560241533,シャキッとコーンＴ　１９０ｇ,ｼｬｷｯﾄｺｰﾝT,１９０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902701905850,明治屋　国産グリンピース,ﾒｲｼﾞﾔｸﾞﾘﾝﾋﾟｰｽ,８５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4902701905874,明治屋　国産なめこ,ﾒｲｼﾞﾔﾅﾒｺ,８５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4903310110932,Ｌｉｌｙツナフレーク油漬３Ｐ,ﾘﾘｰ ﾂﾅｱﾌﾞﾗ3P,７０ｇ×３,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4903310110949,Ｌｉｌｙツナフレーク水煮３Ｐ,ﾘﾘｰ ﾂﾅﾐｽﾞﾆ3P,７０ｇ×３,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4907122355086,ＮＢスイートコーン,NBｽｲｰﾄｺｰﾝ,４１８ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4963332021081,国産　サバのレモンバジル味,ｻﾊﾞﾚﾓﾝﾊﾞｼﾞﾙ,１７０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4966565361115,ＳＯ新スタフドオリーブ,SOｼﾝｽﾀﾌﾄﾞｵﾘｰﾌﾞ,１４０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4972195066115,極洋ひよこ豆,ﾋﾖｺﾏﾒ,１１０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4972195066504,マッシュランダムスライス,ﾏｯｼｭﾗﾝﾀﾞﾑｽﾗｲｽ,１２５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4972195066559,マッシュルームホール新,ﾏｯｼｭﾎｰﾙｼﾝ,１２５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4972195076077,キョクヨー　まぐろ油漬け３缶,ﾏｸﾞﾛｱﾌﾞﾗﾂﾞｹ3ｶﾝ,７０ｇｘ３,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4972195076091,まぐろ水煮３缶,ﾏｸﾞﾛﾐｽﾞﾆ3ｶﾝ,７０ｇｘ３,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4980434342050,ソルレオーネひよこ豆,ﾋﾖｺﾏﾒ,３８０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4980434342074,レッドキドニービーンズ,ﾚｯﾄﾞｷﾄﾞﾆｰﾋﾞｰﾝｽﾞ,３８０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'4996665003356,わしたポークＪＡＰＡＮ,ﾜｼﾀﾎﾟｰｸｼﾞｬﾊﾟﾝ,２００ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'7751553000384,ヴィルー　ホワイトアスパラ,ﾋﾞﾙWｱｽﾊﾟﾗ,３３０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'8003508012027,サンドライトマト,ｻﾝﾄﾞﾗｲﾄﾏﾄ,１９０ｇ,【GMS】パスタ７本　駅前・釧路,14
クイックフーズ,副食素材缶詰,素材缶詰,'8697406273835,ケッパー,ｹｯﾊﾟｰ,１０５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,素材缶詰,'8801047181897,ランチョンミート,ﾗﾝﾁｮﾝﾐｰﾄ,３４０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,おかず缶詰／パック,'4549741433181,ＴＶＢＰいわし蒲焼,TVBPｲﾜｼｶﾊﾞﾔｷ,１００ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,おかず缶詰／パック,'4571139559036,さば水煮,ｻﾊﾞﾐｽﾞﾆ,１５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,おかず缶詰／パック,'4571139559043,さば味噌煮,ｻﾊﾞﾐｿﾆ,１５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,おかず缶詰／パック,'4571139559050,さば煮付け,ｻﾊﾞﾆﾂｹ,１５０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,おかず缶詰／パック,'4582223520351,広島産牡蠣の塩レモン仕立て,ｶｷﾉｼｵﾚﾓﾝｼﾀﾃ,６５ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,おかず缶詰／パック,'4901133227646,ツナマヨサラダクラッカー５枚,ﾂﾅﾏﾖｻﾗﾀﾞ,６０ｇ,【GMS】缶詰５本,12
クイックフーズ,副食素材缶詰,おかず缶詰／パック,'4901133227653,ホットチリクラッカー５枚付,ﾂﾅｸﾗﾝﾁﾎﾂﾄﾁﾘ,６０ｇ,【GMS】缶詰５本,12
